Identifier 1,Identifier 2,Compounds Result Name,Is Ref _,Ref  Name,Sample Dilution,Start,End,Rt,Width,Area All,Ampl  44,Ampl  45,d 13C/12C,R 13C/12C,Date,Time,AT% 13C/12C,FileHeader: Filename,dry_soil_weight_g
17.06.2,3 ul,,0,CSU CO2,0,1238.7,1258.8,1246.5,20.1,1.367,135,161,-24.458,0.0109068,3/29/17,14:11:18,1.078909,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,,0,CSU CO2,0,1258.8,1281.4,1272,22.6,23.185,2634,3114,-30.56,0.0108385,3/29/17,14:11:18,1.072232,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,,0,CSU CO2,0,1281.4,1295,1285.8,13.6,8.603,921,1092,-27.398,0.0108739,3/29/17,14:11:18,1.075691,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,i17:0,0,CSU CO2,0,1295,1307.3,1302.9,12.3,10.416,1399,1647,-29.632,0.0108489,3/29/17,14:11:18,1.073247,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,17:0cy,0,CSU CO2,0,1307.3,1325.7,1312.9,18.4,16.959,2068,2465,-18.722,0.0109709,3/29/17,14:11:18,1.085183,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,,0,CSU CO2,0,1325.7,1346.8,1332,21.1,7.846,937,1124,-15.818,0.0110034,3/29/17,14:11:18,1.08836,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,17:01,0,CSU CO2,0,1346.8,1361.4,1351.4,14.6,1.017,120,145,-4.285,0.0111323,3/29/17,14:11:18,1.100973,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,,0,CSU CO2,0,1361.4,1382.1,1370.8,20.7,4.795,541,660,1.31,0.0111949,3/29/17,14:11:18,1.107091,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,17:00,0,CSU CO2,0,1382.1,1423.1,1391.3,41,12.901,1406,1661,-28.651,0.0108599,3/29/17,14:11:18,1.07432,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,,0,CSU CO2,0,1423.1,1432.7,1428.3,9.6,0.304,53,62,-30.696,0.010837,3/29/17,14:11:18,1.072083,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,,0,CSU CO2,0,1432.7,1445,1438.5,12.3,0.578,65,77,-31.201,0.0108314,3/29/17,14:11:18,1.07153,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,,0,CSU CO2,0,1445,1456.1,1449.2,11.1,0.295,44,52,-35.767,0.0107803,3/29/17,14:11:18,1.066535,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,2OH 16:0,0,CSU CO2,0,1456.7,1481.8,1473.7,25.1,3.615,417,492,-25.425,0.0108959,3/29/17,14:11:18,1.077851,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,,0,CSU CO2,0,1481.8,1494.8,1490,13,5.503,704,830,-27.751,0.0108699,3/29/17,14:11:18,1.075306,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,,0,CSU CO2,0,1494.8,1505.6,1497.1,10.9,3.436,484,572,-28.199,0.0108649,3/29/17,14:11:18,1.074815,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,,0,CSU CO2,0,1505.6,1523,1514.2,17.3,5.731,660,776,-33.352,0.0108073,3/29/17,14:11:18,1.069177,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,18:3n6,0,CSU CO2,0,1523,1540.7,1526.3,17.8,1.053,123,147,-22.676,0.0109267,3/29/17,14:11:18,1.080858,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,"18:2n9,12 and cis-18:1n9 and 183n3",0,CSU CO2,0,1550.2,1573.8,1566.9,23.6,20.228,1941,2322,-12.166,0.0110442,3/29/17,14:11:18,1.092354,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,18:00,0,CSU CO2,0,1573.8,1590.1,1579.8,16.3,16.503,1882,2259,-10.993,0.0110573,3/29/17,14:11:18,1.093637,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,,0,CSU CO2,0,1590.1,1597.4,1593,7.3,2.251,335,397,-25.783,0.0108919,3/29/17,14:11:18,1.077458,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,,0,CSU CO2,0,1597.4,1606.8,1600.7,9.4,2.484,306,363,-24.537,0.0109059,3/29/17,14:11:18,1.078821,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,,0,CSU CO2,0,1606.8,1638.8,1617.2,32,24.819,2065,2478,-11.695,0.0110495,3/29/17,14:11:18,1.092869,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,,0,CSU CO2,0,1638.8,1650.3,1642.9,11.5,1.581,146,172,-24.993,0.0109008,3/29/17,14:11:18,1.078323,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,,0,CSU CO2,0,1650.3,1660.9,1653,10.7,1.013,120,142,-28.342,0.0108633,3/29/17,14:11:18,1.074658,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,,0,CSU CO2,0,1660.9,1673.5,1666.6,12.5,0.927,93,111,-25.121,0.0108993,3/29/17,14:11:18,1.078182,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,,0,CSU CO2,0,1674.5,1689.3,1678.7,14.8,0.622,69,82,-20.2,0.0109544,3/29/17,14:11:18,1.083567,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,,0,CSU CO2,0,1690.4,1724.9,1704.8,34.5,15.988,1281,1513,-26.781,0.0108808,3/29/17,14:11:18,1.076366,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,,0,CSU CO2,0,1725.3,1737.8,1731.1,12.5,1.003,93,110,-26.416,0.0108849,3/29/17,14:11:18,1.076765,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,,0,CSU CO2,0,1737.8,1758.1,1747.4,20.3,4.478,466,549,-30.817,0.0108357,3/29/17,14:11:18,1.071951,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,,0,CSU CO2,0,1758.1,1778,1761.9,19.9,0.925,93,110,-28.17,0.0108653,3/29/17,14:11:18,1.074847,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,,0,CSU CO2,0,1794.3,1821.6,1813.5,27.4,1.121,60,71,-30.476,0.0108395,3/29/17,14:11:18,1.072324,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,19:0cy,0,CSU CO2,0,1822.7,1854.5,1844.6,31.8,65.168,5365,6260,-32.754,0.010814,3/29/17,14:11:18,1.069831,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,19:00,0,CSU CO2,0,1854.5,1879.7,1861.6,25.3,18.85,1832,2151,-32.744,0.0108141,3/29/17,14:11:18,1.069842,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,,0,CSU CO2,0,1880.6,1891.2,1882,10.7,0.923,109,128,-33.899,0.0108012,3/29/17,14:11:18,1.068578,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,,0,CSU CO2,0,1893.1,1904.8,1896.5,11.7,0.613,64,76,-33.657,0.0108039,3/29/17,14:11:18,1.068843,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,,0,CSU CO2,0,1906.3,1916.3,1910.1,10,0.326,37,43,-25.782,0.010892,3/29/17,14:11:18,1.07746,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,,0,CSU CO2,0,1918,1934.9,1923.8,16.9,0.427,46,54,-34.179,0.0107981,3/29/17,14:11:18,1.068272,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,,0,CSU CO2,0,1938.1,1953.7,1946.2,15.7,0.689,80,94,-35.924,0.0107786,3/29/17,14:11:18,1.066362,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,20:4n6,0,CSU CO2,0,1953.7,1978.2,1969.2,24.5,1.882,129,154,-23.432,0.0109182,3/29/17,14:11:18,1.080031,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,20:5n3,0,CSU CO2,0,1985.1,2023.1,1995.3,38,2.874,220,259,-30.516,0.010839,3/29/17,14:11:18,1.07228,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,,0,CSU CO2,0,2029.4,2043.6,2037.5,14.2,0.427,49,58,-32.701,0.0108146,3/29/17,14:11:18,1.069889,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,20:02,0,CSU CO2,0,2043.6,2064.3,2055.3,20.7,0.769,49,59,-16.956,0.0109906,3/29/17,14:11:18,1.087115,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,20:01,0,CSU CO2,0,2066,2098.2,2080.8,32.2,0.963,55,65,-28.148,0.0108655,3/29/17,14:11:18,1.074871,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,20:00,0,CSU CO2,0,2099.4,2131.8,2114.5,32.4,1.067,93,112,-6.207,0.0111108,3/29/17,14:11:18,1.098871,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,,0,CSU CO2,0,2160.6,2200.1,2183.2,39.5,2.267,238,377,1094.904,0.0234215,3/29/17,14:11:18,2.288544,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,,0,CSU CO2,0,2215.4,2234.2,2225.2,18.8,1.433,190,225,-30.241,0.0108421,3/29/17,14:11:18,1.07258,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,,0,CSU CO2,0,2235,2242.4,2235,7.3,0.169,32,38,-47.335,0.010651,3/29/17,14:11:18,1.053873,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,,0,CSU CO2,0,2250.3,2266.4,2259.9,16.1,2.838,384,464,5.503,0.0112417,3/29/17,14:11:18,1.111676,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,,0,CSU CO2,0,2266.4,2276,2271,9.6,2.003,233,275,-26.684,0.0108819,3/29/17,14:11:18,1.076473,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,,0,CSU CO2,0,2276,2285.8,2280.6,9.8,1.756,194,229,-30.443,0.0108398,3/29/17,14:11:18,1.07236,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,21:00,0,CSU CO2,0,2285.8,2293.4,2285.8,7.5,0.943,150,177,-25.845,0.0108913,3/29/17,14:11:18,1.077391,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,,0,CSU CO2,0,2293.4,2308.6,2301.9,15.3,1.475,113,132,-32.102,0.0108213,3/29/17,14:11:18,1.070545,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,,0,CSU CO2,0,2310.7,2321.8,2314.5,11.1,0.678,73,86,-31.4,0.0108291,3/29/17,14:11:18,1.071312,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,22:6n3,0,CSU CO2,0,2322.6,2338.9,2335.6,16.3,1.133,84,99,-26.739,0.0108813,3/29/17,14:11:18,1.076413,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,,0,CSU CO2,0,2338.9,2356.7,2343.5,17.8,1.181,114,134,-33.215,0.0108088,3/29/17,14:11:18,1.069327,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,22:2 and 22:1n9,0,CSU CO2,0,2357.7,2383.6,2374.9,25.9,1.753,118,139,-29.264,0.010853,3/29/17,14:11:18,1.07365,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,22:00,0,CSU CO2,0,2383.6,2395.8,2387.2,12.1,1.323,171,202,-27.541,0.0108723,3/29/17,14:11:18,1.075535,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,,0,CSU CO2,0,2395.8,2403.3,2398.9,7.5,0.449,64,76,-29.543,0.0108499,3/29/17,14:11:18,1.073344,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,,0,CSU CO2,0,2403.3,2418.5,2410.4,15.3,1.793,274,322,-30.82,0.0108356,3/29/17,14:11:18,1.071947,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,,0,CSU CO2,0,2427.7,2445.1,2433,17.3,0.602,72,85,-35.929,0.0107785,3/29/17,14:11:18,1.066357,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,23:00,0,CSU CO2,0,2452.6,2478.5,2466.6,25.9,1.902,136,161,-29.373,0.0108518,3/29/17,14:11:18,1.07353,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,,0,CSU CO2,0,2484.2,2494.6,2487.3,10.4,0.274,34,40,-31.89,0.0108237,3/29/17,14:11:18,1.070776,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,,0,CSU CO2,0,2508.2,2519.5,2514.5,11.3,0.239,33,39,-28.628,0.0108601,3/29/17,14:11:18,1.074345,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,,0,CSU CO2,0,2519.5,2532.5,2527.2,13,1.055,110,130,-30.959,0.0108341,3/29/17,14:11:18,1.071795,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,24:01:00,0,CSU CO2,0,2532.5,2548.1,2538.3,15.7,1.661,126,149,-26.88,0.0108797,3/29/17,14:11:18,1.076258,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,24:00:00,0,CSU CO2,0,2548.1,2561.3,2552.5,13.2,1.203,153,180,-28.356,0.0108632,3/29/17,14:11:18,1.074644,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,,0,CSU CO2,0,2566.1,2576.1,2567.4,10,0.356,46,56,-11.33,0.0110535,3/29/17,14:11:18,1.093268,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,,0,CSU CO2,0,2586.8,2604.1,2591,17.3,0.345,41,48,-20.174,0.0109547,3/29/17,14:11:18,1.083595,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,,0,CSU CO2,0,2607.7,2620.9,2613.5,13.2,0.236,31,36,-19.569,0.0109614,3/29/17,14:11:18,1.084257,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,,0,CSU CO2,0,2629,2647,2635.5,18,0.267,32,38,-41.195,0.0107196,3/29/17,14:11:18,1.060594,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,,0,CSU CO2,0,2665.6,2690,2670.4,24.5,0.513,42,49,-30.139,0.0108432,3/29/17,14:11:18,1.072693,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,,0,CSU CO2,0,2715.1,2732.7,2719.1,17.6,0.355,48,56,-40.328,0.0107293,3/29/17,14:11:18,1.061543,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,,0,CSU CO2,0,2735.2,2754,2747.5,18.8,0.488,45,53,-29.864,0.0108463,3/29/17,14:11:18,1.072994,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,,0,CSU CO2,0,2755.2,2775.1,2760.7,19.9,0.533,47,55,-27.637,0.0108712,3/29/17,14:11:18,1.07543,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.2,3 ul,,0,CSU CO2,0,2782.8,2805.4,2789.9,22.6,0.33,31,37,-37.433,0.0107617,3/29/17,14:11:18,1.064711,17_06_2_Acquisition_3 ul-0001.dxf,
17.06.3,3 ul,10:00,0,CSU CO2,0,573.1,586.5,580.8,13.4,0.396,38,59,278.716,0.0142963,5/2/17,13:30:10,1.40948,17_6_3_Acquisition_3 ul-0000.dxf,
17.06.3,3 ul,,0,CSU CO2,0,589,607.1,595.9,18.2,1.155,144,171,-25.724,0.0108926,5/2/17,13:30:10,1.077523,17_6_3_Acquisition_3 ul-0000.dxf,
17.06.3,3 ul,11:00,0,CSU CO2,0,620.1,635.4,623.9,15.3,0.352,53,57,-362.514,0.0071272,5/2/17,13:30:10,0.707678,17_6_3_Acquisition_3 ul-0000.dxf,
17.06.3,3 ul,,0,CSU CO2,0,640.2,653.3,645.2,13.2,1.555,325,394,72.176,0.0119871,5/2/17,13:30:10,1.184516,17_6_3_Acquisition_3 ul-0000.dxf,
17.06.3,3 ul,,0,CSU CO2,0,653.3,675.7,658.8,22.4,3.757,471,557,-30.332,0.0108411,5/2/17,13:30:10,1.072481,17_6_3_Acquisition_3 ul-0000.dxf,
17.06.3,3 ul,12:00,0,CSU CO2,0,681.1,699.9,685.9,18.8,15.135,2956,3487,-31.129,0.0108322,5/2/17,13:30:10,1.071609,17_6_3_Acquisition_3 ul-0000.dxf,
17.06.3,3 ul,,0,CSU CO2,0,699.9,707.7,703.1,7.7,0.462,86,102,-31.079,0.0108327,5/2/17,13:30:10,1.071664,17_6_3_Acquisition_3 ul-0000.dxf,
17.06.3,3 ul,,0,CSU CO2,0,707.7,715.6,710.8,7.9,0.197,42,50,-29.719,0.0108479,5/2/17,13:30:10,1.073153,17_6_3_Acquisition_3 ul-0000.dxf,
17.06.3,3 ul,,0,CSU CO2,0,726.5,745.5,735.5,19,4.324,808,962,4.935,0.0112354,5/2/17,13:30:10,1.111054,17_6_3_Acquisition_3 ul-0000.dxf,
17.06.3,3 ul,,0,CSU CO2,0,759.1,768.7,765.4,9.6,0.144,35,57,638.561,0.0183194,5/2/17,13:30:10,1.798987,17_6_3_Acquisition_3 ul-0000.dxf,
17.06.3,3 ul,13:00,0,CSU CO2,0,768.7,784.8,775.2,16.1,2.896,411,480,-53.48,0.0105823,5/2/17,13:30:10,1.047147,17_6_3_Acquisition_3 ul-0000.dxf,
17.06.3,3 ul,,0,CSU CO2,0,784.8,791.9,787.9,7.1,0.664,131,155,-31.98,0.0108227,5/2/17,13:30:10,1.070679,17_6_3_Acquisition_3 ul-0000.dxf,
17.06.3,3 ul,,0,CSU CO2,0,791.9,797.8,794.6,5.9,0.328,76,90,-35.014,0.0107887,5/2/17,13:30:10,1.067358,17_6_3_Acquisition_3 ul-0000.dxf,
17.06.3,3 ul,2OH 12:0,0,CSU CO2,0,797.8,806.9,803.8,9.2,0.709,105,124,-30.808,0.0108358,5/2/17,13:30:10,1.07196,17_6_3_Acquisition_3 ul-0000.dxf,
17.06.3,3 ul,,0,CSU CO2,0,806.9,813.2,808.6,6.3,0.277,68,80,-27.067,0.0108776,5/2/17,13:30:10,1.076053,17_6_3_Acquisition_3 ul-0000.dxf,
17.06.3,3 ul,,0,CSU CO2,0,813.2,823.9,816.4,10.7,0.236,56,49,-509.49,0.005484,5/2/17,13:30:10,0.545409,17_6_3_Acquisition_3 ul-0000.dxf,
17.06.3,3 ul,3OH 13:0,0,CSU CO2,0,823.9,843.5,836.2,19.6,11.75,1695,2135,144.735,0.0127984,5/2/17,13:30:10,1.263664,17_6_3_Acquisition_3 ul-0000.dxf,
17.06.3,3 ul,,0,CSU CO2,0,843.5,870.5,849,27,23.108,3863,4559,-30.322,0.0108412,5/2/17,13:30:10,1.072492,17_6_3_Acquisition_3 ul-0000.dxf,
17.06.3,3 ul,14:01,0,CSU CO2,0,870.5,879.7,875.9,9.2,1.159,218,263,-3.596,0.01114,5/2/17,13:30:10,1.101726,17_6_3_Acquisition_3 ul-0000.dxf,
17.06.3,3 ul,14:00,0,CSU CO2,0,879.7,889.5,883.9,9.8,2.747,417,494,-29.075,0.0108551,5/2/17,13:30:10,1.073857,17_6_3_Acquisition_3 ul-0000.dxf,
17.06.3,3 ul,,0,CSU CO2,0,889.5,897,892.4,7.5,1.268,222,262,-29.828,0.0108467,5/2/17,13:30:10,1.073033,17_6_3_Acquisition_3 ul-0000.dxf,
17.06.3,3 ul,,0,CSU CO2,0,897,906.9,901.4,9.8,0.98,150,178,-28.073,0.0108663,5/2/17,13:30:10,1.074953,17_6_3_Acquisition_3 ul-0000.dxf,
17.06.3,3 ul,,0,CSU CO2,0,906.9,914.8,910.4,7.9,0.429,87,102,-29.723,0.0108479,5/2/17,13:30:10,1.073147,17_6_3_Acquisition_3 ul-0000.dxf,
17.06.3,3 ul,,0,CSU CO2,0,914.8,926.9,921.9,12.1,0.787,110,129,-27.487,0.0108729,5/2/17,13:30:10,1.075594,17_6_3_Acquisition_3 ul-0000.dxf,
17.06.3,3 ul,,0,CSU CO2,0,926.9,934.4,930.7,7.5,0.268,60,70,-27.217,0.0108759,5/2/17,13:30:10,1.075889,17_6_3_Acquisition_3 ul-0000.dxf,
17.06.3,3 ul,,0,CSU CO2,0,934.4,947.8,940.9,13.4,0.983,125,147,-29.972,0.0108451,5/2/17,13:30:10,1.072875,17_6_3_Acquisition_3 ul-0000.dxf,
17.06.3,3 ul,,0,CSU CO2,0,947.8,957.6,953.7,9.8,0.97,153,181,-27.101,0.0108772,5/2/17,13:30:10,1.076017,17_6_3_Acquisition_3 ul-0000.dxf,
17.06.3,3 ul,a15:0,0,CSU CO2,0,957.6,977.9,968.7,20.3,46.03,5643,6652,-30.549,0.0108387,5/2/17,13:30:10,1.072244,17_6_3_Acquisition_3 ul-0000.dxf,
17.06.3,3 ul,,0,CSU CO2,0,977.9,996.5,982.1,18.6,10.98,1544,1836,-24.077,0.010911,5/2/17,13:30:10,1.079325,17_6_3_Acquisition_3 ul-0000.dxf,
17.06.3,3 ul,,0,CSU CO2,0,996.5,1010.5,1003.4,14,3.671,439,517,-30.384,0.0108405,5/2/17,13:30:10,1.072425,17_6_3_Acquisition_3 ul-0000.dxf,
17.06.3,3 ul,15:01,0,CSU CO2,0,1010.5,1019.1,1014.7,8.6,2.06,313,370,-29.356,0.010852,5/2/17,13:30:10,1.073549,17_6_3_Acquisition_3 ul-0000.dxf,
17.06.3,3 ul,15:00,0,CSU CO2,0,1019.1,1040,1023.9,20.9,5.414,547,646,-30.773,0.0108361,5/2/17,13:30:10,1.071998,17_6_3_Acquisition_3 ul-0000.dxf,
17.06.3,3 ul,,0,CSU CO2,0,1040,1050.2,1045.2,10.2,0.717,94,111,-32.646,0.0108152,5/2/17,13:30:10,1.06995,17_6_3_Acquisition_3 ul-0000.dxf,
17.06.3,3 ul,,0,CSU CO2,0,1050.2,1059.4,1054.4,9.2,0.623,101,119,-34.508,0.0107944,5/2/17,13:30:10,1.067912,17_6_3_Acquisition_3 ul-0000.dxf,
17.06.3,3 ul,2OH 14:0,0,CSU CO2,0,1065.1,1077.6,1070.1,12.5,0.624,94,110,-34.968,0.0107893,5/2/17,13:30:10,1.067409,17_6_3_Acquisition_3 ul-0000.dxf,
17.06.3,3 ul,,0,CSU CO2,0,1077.6,1085.1,1082.6,7.5,0.246,54,63,-37.866,0.0107568,5/2/17,13:30:10,1.064237,17_6_3_Acquisition_3 ul-0000.dxf,
17.06.3,3 ul,,0,CSU CO2,0,1085.1,1106.7,1095.2,21.5,2.467,183,216,-33.033,0.0108109,5/2/17,13:30:10,1.069525,17_6_3_Acquisition_3 ul-0000.dxf,
17.06.3,3 ul,,0,CSU CO2,0,1112.1,1122.1,1119.8,10,7.07,1393,1637,-31.712,0.0108257,5/2/17,13:30:10,1.070971,17_6_3_Acquisition_3 ul-0000.dxf,
17.06.3,3 ul,3OH 14:0,0,CSU CO2,0,1122.1,1146.2,1126.5,24,18.767,2297,2719,-26.954,0.0108789,5/2/17,13:30:10,1.076178,17_6_3_Acquisition_3 ul-0000.dxf,
17.06.3,3 ul,,0,CSU CO2,0,1146.2,1159.9,1156.6,13.8,1.473,134,158,-32.321,0.0108188,5/2/17,13:30:10,1.070305,17_6_3_Acquisition_3 ul-0000.dxf,
17.06.3,3 ul,16:1n9/i16:0,0,CSU CO2,0,1159.9,1176.3,1165.4,16.3,4.447,565,675,-21.347,0.0109415,5/2/17,13:30:10,1.082311,17_6_3_Acquisition_3 ul-0000.dxf,
17.06.3,3 ul,16:1w5,0,CSU CO2,0,1176.3,1188.2,1182.5,11.9,5.924,864,1022,-29.584,0.0108494,5/2/17,13:30:10,1.0733,17_6_3_Acquisition_3 ul-0000.dxf,
17.06.3,3 ul,16:00,0,CSU CO2,0,1188.2,1216,1198,27.8,44.535,5190,6096,-29.971,0.0108451,5/2/17,13:30:10,1.072876,17_6_3_Acquisition_3 ul-0000.dxf,
17.06.3,3 ul,,0,CSU CO2,0,1220.4,1235.6,1225.4,15.3,1.785,172,202,-34.302,0.0107967,5/2/17,13:30:10,1.068138,17_6_3_Acquisition_3 ul-0000.dxf,
17.06.3,3 ul,,0,CSU CO2,0,1242.1,1261.5,1249.4,19.4,1.095,114,134,-31.092,0.0108326,5/2/17,13:30:10,1.07165,17_6_3_Acquisition_3 ul-0000.dxf,
17.06.3,3 ul,,0,CSU CO2,0,1262.2,1283.7,1274.3,21.5,17.601,2048,2410,-33.595,0.0108046,5/2/17,13:30:10,1.06891,17_6_3_Acquisition_3 ul-0000.dxf,
17.06.3,3 ul,,0,CSU CO2,0,1283.7,1298.1,1287.9,14.4,6.465,715,844,-31.311,0.0108301,5/2/17,13:30:10,1.071411,17_6_3_Acquisition_3 ul-0000.dxf,
17.06.3,3 ul,i17:0,0,CSU CO2,0,1298.1,1310.2,1305.6,12.1,8.113,1171,1376,-32.174,0.0108205,5/2/17,13:30:10,1.070466,17_6_3_Acquisition_3 ul-0000.dxf,
17.06.3,3 ul,17:0cy,0,CSU CO2,0,1310.2,1328.2,1315.2,18,11.962,1500,1770,-30.918,0.0108345,5/2/17,13:30:10,1.07184,17_6_3_Acquisition_3 ul-0000.dxf,
17.06.3,3 ul,,0,CSU CO2,0,1328.2,1349.7,1334.7,21.5,5.961,703,836,-26.017,0.0108893,5/2/17,13:30:10,1.077203,17_6_3_Acquisition_3 ul-0000.dxf,
17.06.3,3 ul,17:01,0,CSU CO2,0,1349.7,1364.4,1354.1,14.6,0.797,92,110,-20.008,0.0109565,5/2/17,13:30:10,1.083776,17_6_3_Acquisition_3 ul-0000.dxf,
17.06.3,3 ul,,0,CSU CO2,0,1365.2,1385,1373.3,19.9,3.558,392,462,-31.162,0.0108318,5/2/17,13:30:10,1.071573,17_6_3_Acquisition_3 ul-0000.dxf,
17.06.3,3 ul,17:00,0,CSU CO2,0,1385,1415.6,1394,30.5,9.322,1034,1214,-34.58,0.0107936,5/2/17,13:30:10,1.067833,17_6_3_Acquisition_3 ul-0000.dxf,
17.06.3,3 ul,,0,CSU CO2,0,1426.4,1435.8,1431.4,9.4,0.274,48,56,-37.51,0.0107608,5/2/17,13:30:10,1.064627,17_6_3_Acquisition_3 ul-0000.dxf,
17.06.3,3 ul,,0,CSU CO2,0,1435.8,1448,1441.9,12.1,0.544,61,72,-31.858,0.010824,5/2/17,13:30:10,1.070812,17_6_3_Acquisition_3 ul-0000.dxf,
17.06.3,3 ul,,0,CSU CO2,0,1448,1459.4,1452.1,11.5,0.312,45,53,-20.383,0.0109523,5/2/17,13:30:10,1.083367,17_6_3_Acquisition_3 ul-0000.dxf,
17.06.3,3 ul,,0,CSU CO2,0,1460.1,1484.5,1476.6,24.5,2.939,329,388,-31.114,0.0108323,5/2/17,13:30:10,1.071625,17_6_3_Acquisition_3 ul-0000.dxf,
17.06.3,3 ul,,0,CSU CO2,0,1484.5,1508.8,1493.3,24.2,7.923,686,807,-30.655,0.0108375,5/2/17,13:30:10,1.072128,17_6_3_Acquisition_3 ul-0000.dxf,
17.06.3,3 ul,,0,CSU CO2,0,1508.8,1527,1517.3,18.2,5.15,590,693,-33.322,0.0108077,5/2/17,13:30:10,1.069209,17_6_3_Acquisition_3 ul-0000.dxf,
