"ID","SampleName","Injection_vol_ul","FAME_compound","Sample_Dilution","Peak_Area","d13","Atom_per_13C","FAME_per_C","Dry_Soil_Mass_g","ID.1","SampleName.1","Injection_vol_ul.1","FAME_compound.1","Sample_Dilution.1","Peak_Area.1","d13.1","Atom_per_13C.1","FAME_per_C.1","Dry_Soil_Mass_g.1","StandardRatio","ugC_FAME_compound","Total_C_ug"
466,"11.10.3",2.5,"12:0",0,14.193,-30.625,1.072161,0.7285,6.014,466,"11.10.3",2.5,"12:0",0,14.193,-30.625,1.072161,0.7285,6.014,0.3126,45.4031,5448.37
467,"11.10.3",2.5,"14:0",0,3.342,-7.183,1.097804,0.7432,6.014,467,"11.10.3",2.5,"14:0",0,3.342,-7.183,1.097804,0.7432,6.014,0.3126,10.691,1282.92
468,"11.10.3",2.5,"a15:0",0,56.994,-17.058,1.087003,0.7494,6.014,468,"11.10.3",2.5,"a15:0",0,56.994,-17.058,1.087003,0.7494,6.014,0.3126,182.3225,21878.7
469,"11.10.3",2.5,"15:0",0,6.753,-15.168,1.089071,0.7494,6.014,469,"11.10.3",2.5,"15:0",0,6.753,-15.168,1.089071,0.7494,6.014,0.3126,21.6027,2592.32
470,"11.10.3",2.5,"16:1n9/i16:0",0,8.452,11.33,1.118045,0.7606,6.014,470,"11.10.3",2.5,"16:1n9/i16:0",0,8.452,11.33,1.118045,0.7606,6.014,0.3126,27.0377,3244.52
471,"11.10.3",2.5,"16:1w5",0,13.585,-18.963,1.084919,0.7554,6.014,471,"11.10.3",2.5,"16:1w5",0,13.585,-18.963,1.084919,0.7554,6.014,0.3126,43.4581,5214.97
472,"11.10.3",2.5,"16:0",0,77.291,12.923,1.119787,0.755,6.014,472,"11.10.3",2.5,"16:0",0,77.291,12.923,1.119787,0.755,6.014,0.3126,247.2521,29670.25
473,"11.10.3",2.5,"i17:0",0,11.218,-30.664,1.072118,0.76,6.014,473,"11.10.3",2.5,"i17:0",0,11.218,-30.664,1.072118,0.76,6.014,0.3126,35.8861,4306.33
474,"11.10.3",2.5,"17:0cy",0,17.01,-22.578,1.080965,0.7654,6.014,474,"11.10.3",2.5,"17:0cy",0,17.01,-22.578,1.080965,0.7654,6.014,0.3126,54.4146,6529.75
475,"11.10.3",2.5,"17:0",0,12.139,-26.38,1.076806,0.76,6.014,475,"11.10.3",2.5,"17:0",0,12.139,-26.38,1.076806,0.76,6.014,0.3126,38.8324,4659.89
476,"11.10.3",2.5,"18:3n6",0,0.943,-22.546,1.081,0.7765,6.014,476,"11.10.3",2.5,"18:3n6",0,0.943,-22.546,1.081,0.7765,6.014,0.3126,3.0166,361.99
477,"11.10.3",2.5,"trans-18:1n9",0,35.516,-6.403,1.098657,0.7697,6.014,477,"11.10.3",2.5,"trans-18:1n9",0,35.516,-6.403,1.098657,0.7697,6.014,0.3126,113.6148,13633.78
478,"11.10.3",2.5,"18:0",0,19.332,19.093,1.126531,0.7645,6.014,478,"11.10.3",2.5,"18:0",0,19.332,19.093,1.126531,0.7645,6.014,0.3126,61.8426,7421.11
479,"11.10.3",2.5,"19:0cy",0,90.724,-28.01,1.075022,0.7736,6.014,479,"11.10.3",2.5,"19:0cy",0,90.724,-28.01,1.075022,0.7736,6.014,0.3126,290.2239,34826.87
480,"11.10.3",2.5,"19:0",0,17.192,-33.058,1.069499,0.8216,6.014,480,"11.10.3",2.5,"19:0",0,17.192,-33.058,1.069499,0.8216,6.014,0.3126,54.9968,6599.62
481,"11.10.3",2.5,"20:4n6",0,1.544,-36.196,1.066065,0.7919,6.014,481,"11.10.3",2.5,"20:4n6",0,1.544,-36.196,1.066065,0.7919,6.014,0.3126,4.9392,592.7
482,"11.10.3",2.5,"20:5n3",0,1.612,-34.246,1.068199,0.797,6.014,482,"11.10.3",2.5,"20:5n3",0,1.612,-34.246,1.068199,0.797,6.014,0.3126,5.1567,618.8
483,"12.01.2",3,"12:0",0,15.302,-30.638,1.072147,0.7285,6.028,483,"12.01.2",3,"12:0",0,15.302,-30.638,1.072147,0.7285,6.028,0.1724,88.7587,8875.87
484,"12.01.2",3,"14:0",0,2.741,-14.014,1.090333,0.7432,6.028,484,"12.01.2",3,"14:0",0,2.741,-14.014,1.090333,0.7432,6.028,0.1724,15.8991,1589.91
485,"12.01.2",3,"a15:0",0,48.597,-22.486,1.081066,0.7494,6.028,485,"12.01.2",3,"a15:0",0,48.597,-22.486,1.081066,0.7494,6.028,0.1724,281.8852,28188.52
486,"12.01.2",3,"15:0",0,4.74,-16.435,1.087685,0.7494,6.028,486,"12.01.2",3,"15:0",0,4.74,-16.435,1.087685,0.7494,6.028,0.1724,27.4942,2749.42
487,"12.01.2",3,"16:1n9/i16:0",0,4.304,39.419,1.148741,0.7606,6.028,487,"12.01.2",3,"16:1n9/i16:0",0,4.304,39.419,1.148741,0.7606,6.028,0.1724,24.9652,2496.52
488,"12.01.2",3,"16:1w5",0,6.531,-9.35,1.095433,0.7554,6.028,488,"12.01.2",3,"16:1w5",0,6.531,-9.35,1.095433,0.7554,6.028,0.1724,37.8828,3788.28
489,"12.01.2",3,"16:0",0,37.641,48.647,1.158823,0.755,6.028,489,"12.01.2",3,"16:0",0,37.641,48.647,1.158823,0.755,6.028,0.1724,218.3353,21833.53
490,"12.01.2",3,"i17:0",0,9.132,-30.965,1.071788,0.76,6.028,490,"12.01.2",3,"i17:0",0,9.132,-30.965,1.071788,0.76,6.028,0.1724,52.9698,5296.98
491,"12.01.2",3,"17:0cy",0,12.058,-20.382,1.083367,0.7654,6.028,491,"12.01.2",3,"17:0cy",0,12.058,-20.382,1.083367,0.7654,6.028,0.1724,69.942,6994.2
492,"12.01.2",3,"17:0",0,8.9,-25.239,1.078054,0.76,6.028,492,"12.01.2",3,"17:0",0,8.9,-25.239,1.078054,0.76,6.028,0.1724,51.6241,5162.41
493,"12.01.2",3,"18:3n6",0,0.777,-25.569,1.077692,0.7765,6.028,493,"12.01.2",3,"18:3n6",0,0.777,-25.569,1.077692,0.7765,6.028,0.1724,4.507,450.7
494,"12.01.2",3,"trans-18:1n9",0,11.851,28.499,1.13681,0.7697,6.028,494,"12.01.2",3,"trans-18:1n9",0,11.851,28.499,1.13681,0.7697,6.028,0.1724,68.7413,6874.13
495,"12.01.2",3,"18:0",0,8.499,66.287,1.178086,0.7645,6.028,495,"12.01.2",3,"18:0",0,8.499,66.287,1.178086,0.7645,6.028,0.1724,49.2981,4929.81
496,"12.01.2",3,"19:0cy",0,43.443,-24.802,1.078532,0.7736,6.028,496,"12.01.2",3,"19:0cy",0,43.443,-24.802,1.078532,0.7736,6.028,0.1724,251.9896,25198.96
497,"12.01.2",3,"19:0",0,15.959,-31.251,1.071476,0.8216,6.028,497,"12.01.2",3,"19:0",0,15.959,-31.251,1.071476,0.8216,6.028,0.1724,92.5696,9256.96
498,"12.01.2",3,"20:4n6",0,1.117,-20.241,1.083522,0.7919,6.028,498,"12.01.2",3,"20:4n6",0,1.117,-20.241,1.083522,0.7919,6.028,0.1724,6.4791,647.91
499,"12.01.2",3,"20:5n3",0,2.632,-29.655,1.073222,0.797,6.028,499,"12.01.2",3,"20:5n3",0,2.632,-29.655,1.073222,0.797,6.028,0.1724,15.2668,1526.68
500,"12.01.3",2.5,"12:0",0,14.104,-30.967,1.071786,0.7285,6.03,500,"12.01.3",2.5,"12:0",0,14.104,-30.967,1.071786,0.7285,6.03,0.13335,105.7668,12692.02
501,"12.01.3",2.5,"14:0",0,1.372,-10.497,1.094179,0.7432,6.03,501,"12.01.3",2.5,"14:0",0,1.372,-10.497,1.094179,0.7432,6.03,0.13335,10.2887,1234.64
502,"12.01.3",2.5,"a15:0",0,27.336,-22.185,1.081394,0.7494,6.03,502,"12.01.3",2.5,"a15:0",0,27.336,-22.185,1.081394,0.7494,6.03,0.13335,204.9944,24599.33
503,"12.01.3",2.5,"15:0",0,3.096,-11.788,1.092768,0.7494,6.03,503,"12.01.3",2.5,"15:0",0,3.096,-11.788,1.092768,0.7494,6.03,0.13335,23.2171,2786.05
504,"12.01.3",2.5,"16:1n9/i16:0",0,3.725,6.103,1.112332,0.7606,6.03,504,"12.01.3",2.5,"16:1n9/i16:0",0,3.725,6.103,1.112332,0.7606,6.03,0.13335,27.934,3352.08
505,"12.01.3",2.5,"16:1w5",0,5.774,-11.691,1.092873,0.7554,6.03,505,"12.01.3",2.5,"16:1w5",0,5.774,-11.691,1.092873,0.7554,6.03,0.13335,43.2996,5195.95
506,"12.01.3",2.5,"16:0",0,32.428,46.986,1.157008,0.755,6.03,506,"12.01.3",2.5,"16:0",0,32.428,46.986,1.157008,0.755,6.03,0.13335,243.1796,29181.55
507,"12.01.3",2.5,"i17:0",0,3.838,-34.079,1.068381,0.76,6.03,507,"12.01.3",2.5,"i17:0",0,3.838,-34.079,1.068381,0.76,6.03,0.13335,28.7814,3453.77
508,"12.01.3",2.5,"17:0cy",0,7.943,-25.255,1.078036,0.7654,6.03,508,"12.01.3",2.5,"17:0cy",0,7.943,-25.255,1.078036,0.7654,6.03,0.13335,59.5651,7147.81
509,"12.01.3",2.5,"17:0",0,5.945,-25.063,1.078246,0.76,6.03,509,"12.01.3",2.5,"17:0",0,5.945,-25.063,1.078246,0.76,6.03,0.13335,44.5819,5349.83
510,"12.01.3",2.5,"18:3n6",0,0.477,-14.033,1.090312,0.7765,6.03,510,"12.01.3",2.5,"18:3n6",0,0.477,-14.033,1.090312,0.7765,6.03,0.13335,3.5771,429.25
511,"12.01.3",2.5,"trans-18:1n9",0,11.433,15.89,1.12303,0.7697,6.03,511,"12.01.3",2.5,"trans-18:1n9",0,11.433,15.89,1.12303,0.7697,6.03,0.13335,85.7368,10288.42
512,"12.01.3",2.5,"18:0",0,7.676,54.468,1.16518,0.7645,6.03,512,"12.01.3",2.5,"18:0",0,7.676,54.468,1.16518,0.7645,6.03,0.13335,57.5628,6907.54
513,"12.01.3",2.5,"19:0cy",0,31.285,-28.578,1.0744,0.7736,6.03,513,"12.01.3",2.5,"19:0cy",0,31.285,-28.578,1.0744,0.7736,6.03,0.13335,234.6082,28152.98
514,"12.01.3",2.5,"19:0",0,13.546,-31.688,1.070997,0.8216,6.03,514,"12.01.3",2.5,"19:0",0,13.546,-31.688,1.070997,0.8216,6.03,0.13335,101.5823,12189.88
515,"12.01.3",2.5,"20:4n6",0,0.554,-37.611,1.064516,0.7919,6.03,515,"12.01.3",2.5,"20:4n6",0,0.554,-37.611,1.064516,0.7919,6.03,0.13335,4.1545,498.54
516,"12.01.3",2.5,"20:5n3",0,0.855,-33.568,1.06894,0.797,6.03,516,"12.01.3",2.5,"20:5n3",0,0.855,-33.568,1.06894,0.797,6.03,0.13335,6.4117,769.4
517,"12.05.2",3,"12:0",0,15.94,-30.573,1.072217,0.7285,6.037,517,"12.05.2",3,"12:0",0,15.94,-30.573,1.072217,0.7285,6.037,0.13575,117.4217,11742.17
518,"12.05.2",3,"14:0",0,1.189,54.166,1.16485,0.7432,6.037,518,"12.05.2",3,"14:0",0,1.189,54.166,1.16485,0.7432,6.037,0.13575,8.7587,875.87
519,"12.05.2",3,"a15:0",0,15.971,30.037,1.138491,0.7494,6.037,519,"12.05.2",3,"a15:0",0,15.971,30.037,1.138491,0.7494,6.037,0.13575,117.6501,11765.01
520,"12.05.2",3,"15:0",0,1.31,50.495,1.16084,0.7494,6.037,520,"12.05.2",3,"15:0",0,1.31,50.495,1.16084,0.7494,6.037,0.13575,9.6501,965.01
521,"12.05.2",3,"16:1n9/i16:0",0,0.215,31.062,1.139611,0.7606,6.037,521,"12.05.2",3,"16:1n9/i16:0",0,0.215,31.062,1.139611,0.7606,6.037,0.13575,1.5838,158.38
522,"12.05.2",3,"16:1w5",0,2.24,226.54,1.352746,0.7554,6.037,522,"12.05.2",3,"16:1w5",0,2.24,226.54,1.352746,0.7554,6.037,0.13575,16.5009,1650.09
523,"12.05.2",3,"16:0",0,17.082,352.975,1.490113,0.755,6.037,523,"12.05.2",3,"16:0",0,17.082,352.975,1.490113,0.755,6.037,0.13575,125.8343,12583.43
524,"12.05.2",3,"i17:0",0,1.778,-40.914,1.060902,0.76,6.037,524,"12.05.2",3,"i17:0",0,1.778,-40.914,1.060902,0.76,6.037,0.13575,13.0976,1309.76
525,"12.05.2",3,"17:0cy",0,5.454,14.448,1.121454,0.7654,6.037,525,"12.05.2",3,"17:0cy",0,5.454,14.448,1.121454,0.7654,6.037,0.13575,40.1768,4017.68
526,"12.05.2",3,"17:0",0,4.679,13.109,1.11999,0.76,6.037,526,"12.05.2",3,"17:0",0,4.679,13.109,1.11999,0.76,6.037,0.13575,34.4678,3446.78
527,"12.05.2",3,"18:3n6",0,0.443,34.511,1.14338,0.7765,6.037,527,"12.05.2",3,"18:3n6",0,0.443,34.511,1.14338,0.7765,6.037,0.13575,3.2634,326.34
528,"12.05.2",3,"18:2n9,12 and cis-18:1n9 and 183n3",0,4.688,266.594,1.396305,0.775,6.037,528,"12.05.2",3,"18:2n9,12 and cis-18:1n9 and 183n3",0,4.688,266.594,1.396305,0.775,6.037,0.13575,34.5341,3453.41
529,"12.05.2",3,"18:0",0,3.484,548.84,1.702158,0.7645,6.037,529,"12.05.2",3,"18:0",0,3.484,548.84,1.702158,0.7645,6.037,0.13575,25.6648,2566.48
530,"12.05.2",3,"19:0cy",0,15.827,18.456,1.125835,0.7736,6.037,530,"12.05.2",3,"19:0cy",0,15.827,18.456,1.125835,0.7736,6.037,0.13575,116.5893,11658.93
531,"12.05.2",3,"19:0",0,16.01,-29.087,1.073844,0.8216,6.037,531,"12.05.2",3,"19:0",0,16.01,-29.087,1.073844,0.8216,6.037,0.13575,117.9374,11793.74
532,"12.05.2",3,"20:5n3",0,3.453,-32.887,1.069686,0.797,6.037,532,"12.05.2",3,"20:5n3",0,3.453,-32.887,1.069686,0.797,6.037,0.13575,25.4365,2543.65
533,"12.05.3",2.5,"12:0",0,12.291,-42.653,1.058998,0.7285,5.999,533,"12.05.3",2.5,"12:0",0,12.291,-42.653,1.058998,0.7285,5.999,0.3881,31.6697,3800.36
534,"12.05.3",2.5,"14:0",0,0.866,-13.505,1.09089,0.7432,5.999,534,"12.05.3",2.5,"14:0",0,0.866,-13.505,1.09089,0.7432,5.999,0.3881,2.2314,267.77
535,"12.05.3",2.5,"a15:0",0,14.038,-22.808,1.080713,0.7494,5.999,535,"12.05.3",2.5,"a15:0",0,14.038,-22.808,1.080713,0.7494,5.999,0.3881,36.1711,4340.53
536,"12.05.3",2.5,"15:0",0,1.857,-13.41,1.090994,0.7494,5.999,536,"12.05.3",2.5,"15:0",0,1.857,-13.41,1.090994,0.7494,5.999,0.3881,4.7848,574.18
537,"12.05.3",2.5,"16:1n9/i16:0",0,1.378,34.863,1.143764,0.7606,5.999,537,"12.05.3",2.5,"16:1n9/i16:0",0,1.378,34.863,1.143764,0.7606,5.999,0.3881,3.5506,426.07
538,"12.05.3",2.5,"16:1w5",0,2.184,-9.845,1.094893,0.7554,5.999,538,"12.05.3",2.5,"16:1w5",0,2.184,-9.845,1.094893,0.7554,5.999,0.3881,5.6274,675.29
539,"12.05.3",2.5,"16:0",0,12.621,65.216,1.176916,0.755,5.999,539,"12.05.3",2.5,"16:0",0,12.621,65.216,1.176916,0.755,5.999,0.3881,32.52,3902.4
540,"12.05.3",2.5,"i17:0",0,3.614,-31.863,1.070806,0.76,5.999,540,"12.05.3",2.5,"i17:0",0,3.614,-31.863,1.070806,0.76,5.999,0.3881,9.312,1117.44
541,"12.05.3",2.5,"17:0cy",0,3.17,-19.826,1.083975,0.7654,5.999,541,"12.05.3",2.5,"17:0cy",0,3.17,-19.826,1.083975,0.7654,5.999,0.3881,8.168,980.16
542,"12.05.3",2.5,"17:0",0,2.559,-21.264,1.082403,0.76,5.999,542,"12.05.3",2.5,"17:0",0,2.559,-21.264,1.082403,0.76,5.999,0.3881,6.5937,791.24
543,"12.05.3",2.5,"trans-18:1n9",0,3.914,43.595,1.153304,0.7697,5.999,543,"12.05.3",2.5,"trans-18:1n9",0,3.914,43.595,1.153304,0.7697,5.999,0.3881,10.085,1210.2
544,"12.05.3",2.5,"18:0",0,2.899,68.389,1.180381,0.7645,5.999,544,"12.05.3",2.5,"18:0",0,2.899,68.389,1.180381,0.7645,5.999,0.3881,7.4697,896.36
545,"12.05.3",2.5,"19:0cy",0,8.691,-21.476,1.08217,0.7736,5.999,545,"12.05.3",2.5,"19:0cy",0,8.691,-21.476,1.08217,0.7736,5.999,0.3881,22.3937,2687.24
546,"12.05.3",2.5,"19:0",0,11.059,-31.359,1.071357,0.8216,5.999,546,"12.05.3",2.5,"19:0",0,11.059,-31.359,1.071357,0.8216,5.999,0.3881,28.4952,3419.42
547,"12.05.3",2.5,"20:5n3",0,0.877,-30.015,1.072829,0.797,5.999,547,"12.05.3",2.5,"20:5n3",0,0.877,-30.015,1.072829,0.797,5.999,0.3881,2.2597,271.16
548,"12.09.1",2.5,"12:0",0,14.344,-30.397,1.07241,0.7285,6,548,"12.09.1",2.5,"12:0",0,14.344,-30.397,1.07241,0.7285,6,0.1316,108.997,13079.64
549,"12.09.1",2.5,"14:0",0,1.657,29.624,1.138039,0.7432,6,549,"12.09.1",2.5,"14:0",0,1.657,29.624,1.138039,0.7432,6,0.1316,12.5912,1510.94
550,"12.09.1",2.5,"a15:0",0,30.816,-0.909,1.104664,0.7494,6,550,"12.09.1",2.5,"a15:0",0,30.816,-0.909,1.104664,0.7494,6,0.1316,234.1641,28099.69
551,"12.09.1",2.5,"15:0",0,3.197,13.128,1.120012,0.7494,6,551,"12.09.1",2.5,"15:0",0,3.197,13.128,1.120012,0.7494,6,0.1316,24.2933,2915.2
552,"12.09.1",2.5,"16:1n9/i16:0",0,3.971,107.947,1.223551,0.7606,6,552,"12.09.1",2.5,"16:1n9/i16:0",0,3.971,107.947,1.223551,0.7606,6,0.1316,30.1748,3620.98
553,"12.09.1",2.5,"16:1w5",0,6.158,18.228,1.125585,0.7554,6,553,"12.09.1",2.5,"16:1w5",0,6.158,18.228,1.125585,0.7554,6,0.1316,46.7933,5615.2
554,"12.09.1",2.5,"16:0",0,38.201,161.788,1.282247,0.755,6,554,"12.09.1",2.5,"16:0",0,38.201,161.788,1.282247,0.755,6,0.1316,290.2812,34833.74
555,"12.09.1",2.5,"i17:0",0,1.929,-36.035,1.066241,0.76,6,555,"12.09.1",2.5,"i17:0",0,1.929,-36.035,1.066241,0.76,6,0.1316,14.6581,1758.97
556,"12.09.1",2.5,"17:0cy",0,11.455,-1.329,1.104205,0.7654,6,556,"12.09.1",2.5,"17:0cy",0,11.455,-1.329,1.104205,0.7654,6,0.1316,87.0441,10445.29
557,"12.09.1",2.5,"17:0",0,8.82,-12.857,1.091599,0.76,6,557,"12.09.1",2.5,"17:0",0,8.82,-12.857,1.091599,0.76,6,0.1316,67.0213,8042.56
558,"12.09.1",2.5,"18:3n6",0,0.662,5.6,1.111781,0.7765,6,558,"12.09.1",2.5,"18:3n6",0,0.662,5.6,1.111781,0.7765,6,0.1316,5.0304,603.65
559,"12.09.1",2.5,"trans-18:1n9",0,12.762,90.944,1.205,0.7697,6,559,"12.09.1",2.5,"trans-18:1n9",0,12.762,90.944,1.205,0.7697,6,0.1316,96.9757,11637.08
560,"12.09.1",2.5,"18:0",0,8.077,196.787,1.320365,0.7645,6,560,"12.09.1",2.5,"18:0",0,8.077,196.787,1.320365,0.7645,6,0.1316,61.3754,7365.05
561,"12.09.1",2.5,"19:0cy",0,45.096,-15.551,1.088652,0.7736,6,561,"12.09.1",2.5,"19:0cy",0,45.096,-15.551,1.088652,0.7736,6,0.1316,342.6748,41120.98
562,"12.09.1",2.5,"19:0",0,14.572,-32.249,1.070383,0.8216,6,562,"12.09.1",2.5,"19:0",0,14.572,-32.249,1.070383,0.8216,6,0.1316,110.7295,13287.54
563,"12.09.1",2.5,"20:4n6",0,0.329,-33.964,1.068507,0.7919,6,563,"12.09.1",2.5,"20:4n6",0,0.329,-33.964,1.068507,0.7919,6,0.1316,2.5,300
564,"12.09.2",2.5,"12:0",0,13.461,-30.251,1.07257,0.7285,6.02,564,"12.09.2",2.5,"12:0",0,13.461,-30.251,1.07257,0.7285,6.02,0.22265,60.4581,7254.97
565,"12.09.2",2.5,"14:0",0,1.269,46.054,1.15599,0.7432,6.02,565,"12.09.2",2.5,"14:0",0,1.269,46.054,1.15599,0.7432,6.02,0.22265,5.6995,683.94
566,"12.09.2",2.5,"a15:0",0,24.643,12.105,1.118893,0.7494,6.02,566,"12.09.2",2.5,"a15:0",0,24.643,12.105,1.118893,0.7494,6.02,0.22265,110.6804,13281.65
567,"12.09.2",2.5,"15:0",0,2.667,29.62,1.138036,0.7494,6.02,567,"12.09.2",2.5,"15:0",0,2.667,29.62,1.138036,0.7494,6.02,0.22265,11.9784,1437.41
568,"12.09.2",2.5,"16:1n9/i16:0",0,2.928,158.685,1.278866,0.7606,6.02,568,"12.09.2",2.5,"16:1n9/i16:0",0,2.928,158.685,1.278866,0.7606,6.02,0.22265,13.1507,1578.08
569,"12.09.2",2.5,"16:1w5",0,4.525,38.06,1.147258,0.7554,6.02,569,"12.09.2",2.5,"16:1w5",0,4.525,38.06,1.147258,0.7554,6.02,0.22265,20.3234,2438.81
570,"12.09.2",2.5,"16:0",0,25.569,251.095,1.379454,0.755,6.02,570,"12.09.2",2.5,"16:0",0,25.569,251.095,1.379454,0.755,6.02,0.22265,114.8394,13780.73
571,"12.09.2",2.5,"i17:0",0,3.733,-31.2,1.071532,0.76,6.02,571,"12.09.2",2.5,"i17:0",0,3.733,-31.2,1.071532,0.76,6.02,0.22265,16.7662,2011.94
572,"12.09.2",2.5,"17:0cy",0,7.34,14.695,1.121724,0.7654,6.02,572,"12.09.2",2.5,"17:0cy",0,7.34,14.695,1.121724,0.7654,6.02,0.22265,32.9665,3955.98
573,"12.09.2",2.5,"17:0",0,5.517,2.45,1.108337,0.76,6.02,573,"12.09.2",2.5,"17:0",0,5.517,2.45,1.108337,0.76,6.02,0.22265,24.7788,2973.46
574,"12.09.2",2.5,"18:3n6",0,0.526,24.575,1.132522,0.7765,6.02,574,"12.09.2",2.5,"18:3n6",0,0.526,24.575,1.132522,0.7765,6.02,0.22265,2.3625,283.5
575,"12.09.2",2.5,"trans-18:1n9",0,7.498,159.85,1.280136,0.7697,6.02,575,"12.09.2",2.5,"trans-18:1n9",0,7.498,159.85,1.280136,0.7697,6.02,0.22265,33.6762,4041.14
576,"12.09.2",2.5,"18:0",0,5.454,314.855,1.448737,0.7645,6.02,576,"12.09.2",2.5,"18:0",0,5.454,314.855,1.448737,0.7645,6.02,0.22265,24.4958,2939.5
577,"12.09.2",2.5,"19:0cy",0,27.9,7.153,1.113479,0.7736,6.02,577,"12.09.2",2.5,"19:0cy",0,27.9,7.153,1.113479,0.7736,6.02,0.22265,125.3088,15037.06
578,"12.09.2",2.5,"19:0",0,13.434,-26.74,1.076411,0.8216,6.02,578,"12.09.2",2.5,"19:0",0,13.434,-26.74,1.076411,0.8216,6.02,0.22265,60.3369,7240.43
579,"12.09.2",2.5,"20:5n3",0,0.933,-18.584,1.085334,0.797,6.02,579,"12.09.2",2.5,"20:5n3",0,0.933,-18.584,1.085334,0.797,6.02,0.22265,4.1904,502.85
580,"12.09.3",2.5,"12:0",0,15.216,-30.719,1.072057,0.7285,6.002,580,"12.09.3",2.5,"12:0",0,15.216,-30.719,1.072057,0.7285,6.002,0.4032,37.7381,4528.57
581,"12.09.3",2.5,"14:0",0,3.07,-10.279,1.094418,0.7432,6.002,581,"12.09.3",2.5,"14:0",0,3.07,-10.279,1.094418,0.7432,6.002,0.4032,7.6141,913.69
582,"12.09.3",2.5,"a15:0",0,48.74,-18.29,1.085655,0.7494,6.002,582,"12.09.3",2.5,"a15:0",0,48.74,-18.29,1.085655,0.7494,6.002,0.4032,120.8829,14505.95
583,"12.09.3",2.5,"15:0",0,5.944,-16.025,1.088133,0.7494,6.002,583,"12.09.3",2.5,"15:0",0,5.944,-16.025,1.088133,0.7494,6.002,0.4032,14.7421,1769.05
584,"12.09.3",2.5,"16:1n9/i16:0",0,7.565,-0.765,1.104823,0.7606,6.002,584,"12.09.3",2.5,"16:1n9/i16:0",0,7.565,-0.765,1.104823,0.7606,6.002,0.4032,18.7624,2251.49
585,"12.09.3",2.5,"16:1w5",0,11.644,-19.047,1.084827,0.7554,6.002,585,"12.09.3",2.5,"16:1w5",0,11.644,-19.047,1.084827,0.7554,6.002,0.4032,28.879,3465.48
586,"12.09.3",2.5,"16:0",0,61.866,16.338,1.12352,0.755,6.002,586,"12.09.3",2.5,"16:0",0,61.866,16.338,1.12352,0.755,6.002,0.4032,153.4375,18412.5
587,"12.09.3",2.5,"i17:0",0,9.974,-30.773,1.071999,0.76,6.002,587,"12.09.3",2.5,"i17:0",0,9.974,-30.773,1.071999,0.76,6.002,0.4032,24.7371,2968.45
588,"12.09.3",2.5,"17:0cy",0,14.987,-23.872,1.079549,0.7654,6.002,588,"12.09.3",2.5,"17:0cy",0,14.987,-23.872,1.079549,0.7654,6.002,0.4032,37.1701,4460.41
589,"12.09.3",2.5,"17:0",0,11.133,-26.842,1.0763,0.76,6.002,589,"12.09.3",2.5,"17:0",0,11.133,-26.842,1.0763,0.76,6.002,0.4032,27.6116,3313.39
590,"12.09.3",2.5,"18:3n6",0,0.79,-18.223,1.085729,0.7765,6.002,590,"12.09.3",2.5,"18:3n6",0,0.79,-18.223,1.085729,0.7765,6.002,0.4032,1.9593,235.12
591,"12.09.3",2.5,"trans-18:1n9",0,20.521,8.969,1.115465,0.7697,6.002,591,"12.09.3",2.5,"trans-18:1n9",0,20.521,8.969,1.115465,0.7697,6.002,0.4032,50.8953,6107.44
592,"12.09.3",2.5,"18:0",0,15.044,24.953,1.132935,0.7645,6.002,592,"12.09.3",2.5,"18:0",0,15.044,24.953,1.132935,0.7645,6.002,0.4032,37.3115,4477.38
593,"12.09.3",2.5,"19:0cy",0,64.241,-26.662,1.076497,0.7736,6.002,593,"12.09.3",2.5,"19:0cy",0,64.241,-26.662,1.076497,0.7736,6.002,0.4032,159.3279,19119.35
594,"12.09.3",2.5,"19:0",0,16.735,-31.572,1.071124,0.8216,6.002,594,"12.09.3",2.5,"19:0",0,16.735,-31.572,1.071124,0.8216,6.002,0.4032,41.5055,4980.66
595,"12.09.3",2.5,"20:4n6",0,1.12,-34.021,1.068445,0.7919,6.002,595,"12.09.3",2.5,"20:4n6",0,1.12,-34.021,1.068445,0.7919,6.002,0.4032,2.7778,333.34
596,"12.09.3",2.5,"20:5n3",0,2.614,-33.628,1.068875,0.797,6.002,596,"12.09.3",2.5,"20:5n3",0,2.614,-33.628,1.068875,0.797,6.002,0.4032,6.4831,777.97
597,"14.10.1",3,"12:0",0,16.241,-30.666,1.072116,0.7285,6.035,597,"14.10.1",3,"12:0",0,16.241,-30.666,1.072116,0.7285,6.035,0.2843,57.1263,5712.63
598,"14.10.1",3,"14:0",0,1.537,68.983,1.181029,0.7432,6.035,598,"14.10.1",3,"14:0",0,1.537,68.983,1.181029,0.7432,6.035,0.2843,5.4063,540.63
599,"14.10.1",3,"a15:0",0,24.195,8.594,1.115055,0.7494,6.035,599,"14.10.1",3,"a15:0",0,24.195,8.594,1.115055,0.7494,6.035,0.2843,85.1038,8510.38
600,"14.10.1",3,"15:0",0,2.442,7.845,1.114235,0.7494,6.035,600,"14.10.1",3,"15:0",0,2.442,7.845,1.114235,0.7494,6.035,0.2843,8.5895,858.95
601,"14.10.1",3,"16:1n9/i16:0",0,3.383,419.758,1.562515,0.7606,6.035,601,"14.10.1",3,"16:1n9/i16:0",0,3.383,419.758,1.562515,0.7606,6.035,0.2843,11.8994,1189.94
